,loss,mse,mae,val_loss,val_mse,val_mae
75,0.7119269967079163,0.7119269967079163,0.7395146489143372,0.593420684337616,0.593420684337616,0.7069638967514038
76,0.6874307990074158,0.6874307990074158,0.7291513681411743,0.5767463445663452,0.5767463445663452,0.6990690231323242
77,0.6655101776123047,0.6655101776123047,0.7195732593536377,0.5612083673477173,0.5612083673477173,0.6914262771606445
78,0.644893229007721,0.644893229007721,0.7104445099830627,0.5468584299087524,0.5468584299087524,0.6840934753417969
79,0.6264685392379761,0.6264685392379761,0.7021247148513794,0.5335834622383118,0.5335834622383118,0.6770466566085815
80,0.6087037920951843,0.6087037920951843,0.6939117908477783,0.5214173793792725,0.5214173793792725,0.6703397631645203
81,0.5944216847419739,0.5944216847419739,0.6871523261070251,0.5099645853042603,0.5099645853042603,0.6637824177742004
82,0.5807846784591675,0.5807846784591675,0.6805317401885986,0.49949684739112854,0.49949684739112854,0.6575573682785034
83,0.5684791207313538,0.5684791207313538,0.674469530582428,0.4899095594882965,0.4899095594882965,0.6516386270523071
84,0.5572366714477539,0.5572366714477539,0.6687586307525635,0.4812241494655609,0.4812241494655609,0.6460762023925781
85,0.5470108985900879,0.5470108985900879,0.663295567035675,0.47334226965904236,0.47334226965904236,0.6408446431159973
86,0.5377218723297119,0.5377218723297119,0.6583802103996277,0.46616697311401367,0.46616697311401367,0.6359127759933472
87,0.5302339792251587,0.5302339792251587,0.6543453931808472,0.4595378041267395,0.4595378041267395,0.6311971545219421
88,0.5232439041137695,0.5232439637184143,0.6501447558403015,0.4569058418273926,0.4569058418273926,0.6284551620483398
89,0.5175051093101501,0.5175051093101501,0.646770715713501,0.4548606872558594,0.4548606872558594,0.6259757876396179
90,0.5116018056869507,0.5116018056869507,0.6432617902755737,0.4530583918094635,0.4530583918094635,0.6236559748649597
91,0.5068715810775757,0.5068715810775757,0.6400820016860962,0.451449453830719,0.451449453830719,0.6214570999145508
92,0.5026628971099854,0.5026628971099854,0.6373874545097351,0.4500214159488678,0.4500214159488678,0.6193844676017761
93,0.49887916445732117,0.49887916445732117,0.6347256898880005,0.4487684369087219,0.4487684369087219,0.6174537539482117
94,0.49565231800079346,0.49565231800079346,0.6324711441993713,0.44767579436302185,0.44767579436302185,0.6156678199768066
95,0.4928606152534485,0.4928606152534485,0.6305343508720398,0.4467256963253021,0.4467256963253021,0.6140226125717163
96,0.4906191825866699,0.4906191825866699,0.6287084817886353,0.4458853304386139,0.4458853304386139,0.6124825477600098
97,0.4884590804576874,0.4884590804576874,0.6270477771759033,0.44516390562057495,0.44516390562057495,0.6110851168632507
98,0.4872186779975891,0.4872186779975891,0.6259713172912598,0.4444936215877533,0.4444936215877533,0.6097131967544556
99,0.48554593324661255,0.48554593324661255,0.6245136857032776,0.44393080472946167,0.44393080472946167,0.6084967851638794
